GGG,Total Shares,3195512.256,Market Cap,5.57E+07,Percent,5.736132471,Ask,76.29,Cap,4.25E+09,SYM,GGG,VTI,82055.31524,VB,228680.0367,VXF,44003.14589,IWF,114785.6862,IJH,1024577.271,VIG,282081.531,MDY,560951.6319,VBK,190169.0916,IWB,19556.95373,IWR,99488.79276,IWP,112675.3179,IWV,7864.726701,IJK,250255.6036,ITOT,6737.449207,IJJ,106881.6359,VIS,48132.12741,IVOO,16615.93918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Total Shares,5803950.617,Market Cap,1.01E+08,Percent,5.733170732,Ask,12.15,Cap,1.23E+09,SYM,BEL,VTI,0,VB,331358.0247,VXF,61399.17695,IWM,1082716.049,IJR,2501234.568,VBK,269629.6296,IWN,590288.0658,IWV,0,ITOT,0,IJS,736790.1235,IJT,186090.535,VCR,44444.44444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGA,Total Shares,3681990.195,Market Cap,6.43E+07,Percent,5.728407062,Ask,110.15,Cap,7.08E+09,SYM,RGA,VTI,170494.7798,VO,283685.8829,VXF,54180.66273,VTV,124521.1076,IWD,165374.4893,IJH,1182705.402,MDY,647526.1008,IWB,40635.49705,VV,21134.81616,IWR,126327.7349,VOE,194734.453,IWS,150612.8007,IWV,16341.3527,ITOT,13999.09215,IJJ,357793.9174,PRF,22278.71085,VFH,66709.03314,IYF,23458.91966,IVOO,19475.44258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMAX,Total Shares,1007103.594,Market Cap,1.76E+07,Percent,5.707575994,Ask,47.3,Cap,8.35E+08,SYM,RMAX,VTI,0,VXF,7885.835095,IWM,222494.7146,IJR,471162.7907,IWN,124059.1966,IWV,0,ITOT,0,IJS,134059.1966,VFH,0,IJT,40972.51586,DES,6469.344609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YUM,Total Shares,2.08E+07,Market Cap,3.66E+08,Percent,5.701278559,Ask,62.24,Cap,2.28E+10,SYM,YUM,VTI,1508676.093,VOO,1543139.46,SPY,5172927.378,IVV,2158322.622,VUG,1260282.776,IWF,1500771.208,VIG,3146401.028,IWB,383547.5578,IVW,397075.8355,VV,224421.5938,IVE,282696.0154,RSP,312660.6684,XLY,2023682.519,IWV,144601.5424,ITOT,115616.9666,PRF,78856.04113,MGK,163335.4756,VCR,358611.8252,FXD,72879.17738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AA,Total Shares,2.49E+07,Market Cap,4.38E+08,Percent,5.699718182,Ask,25.14,Cap,1.10E+10,SYM,AA,VTI,1245027.844,VOO,1407517.9,SPY,4520047.733,IVV,1885918.854,VO,2367541.766,VTV,1091169.451,IWD,1449164.678,IWB,356085.9189,VV,185202.864,IWR,1056682.578,VOE,1662688.942,IVE,535202.864,RSP,774065.2347,IWS,1225536.993,IWV,119331.7422,ITOT,122673.031,PRF,178957.8361,GUNR,1184805.091,XLB,2623269.69,VAW,948210.0239,,,,,,,,,,,,,,,,,,,,,,,,,,
AVT,Total Shares,7267765.132,Market Cap,1.28E+08,Percent,5.695744872,Ask,42.79,Cap,5.46E+09,SYM,AVT,VTI,292591.727,VO,556391.6803,VXF,104603.8794,VTV,267118.4856,IWD,354755.7841,IJH,2300303.809,MDY,1259406.403,IWB,69735.91961,VV,36270.15658,IWR,236503.856,VOE,398457.5835,VGT,250385.6041,IWS,295396.1206,IWV,28043.9355,ITOT,24024.30474,IJJ,688128.0673,PRF,66908.15611,IVOO,38739.6588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRE,Total Shares,3441800,Market Cap,6.04E+07,Percent,5.695703978,Ask,10,Cap,6.04E+08,SYM,NRE,VTI,0,VNQ,2158800,VXF,37300,IWM,789300,IWN,456400,IWV,0,ITOT,0,IYR,0,VFH,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUI,Total Shares,4150837.766,Market Cap,7.30E+07,Percent,5.685664845,Ask,75.2,Cap,5.49E+09,SYM,SUI,VTI,83244.68085,VB,267686.1702,VNQ,2255585.106,VXF,54561.17021,IWD,161489.3617,VBK,211595.7447,IWB,39680.85106,IWR,134574.4681,IWS,157579.7872,IWV,15957.44681,ITOT,13670.21277,IYR,265292.5532,VFH,0,RWR,323750,RWO,141914.8936,IYF,24255.31915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABC,Total Shares,1.21E+07,Market Cap,2.12E+08,Percent,5.683029126,Ask,72.73,Cap,1.55E+10,SYM,ABC,VTI,602502.4062,VOO,556029.1489,SPY,2083211.88,IVV,869187.4055,VO,491021.5867,VTV,471469.8199,IWF,521751.6843,VIG,1301911.178,IWB,143599.615,IVW,283170.6311,VV,85356.79912,USMV,815261.9277,IWR,417434.3462,VOE,347861.9552,XLV,831843.8059,RSP,254186.718,SPLV,725312.8008,IWP,447435.7212,IWV,49498.14382,VHT,341578.4408,ITOT,42403.40987,PRF,101223.7041,MGK,30386.36051,RPG,189000.4125,IXJ,69792.38279,,,,,,,,,,,,,,,,
FOR,Total Shares,1939298.246,Market Cap,3.42E+07,Percent,5.678619131,Ask,11.4,Cap,3.89E+08,SYM,FOR,VTI,0,VB,117719.2982,VXF,32719.29825,IWM,461578.9474,VBR,69649.12281,IJR,710877.193,VBK,41052.63158,IWN,228771.9298,IWV,0,IWO,0,ITOT,0,IJS,163596.4912,VFH,0,IJT,113333.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCG,Total Shares,2.75E+07,Market Cap,4.86E+08,Percent,5.669579639,Ask,62.67,Cap,3.05E+10,SYM,PCG,VTI,1298547.95,VOO,1290569.651,SPY,4835232.169,IVV,2017424.605,VTV,1094303.494,IWD,1453326.951,VYM,826807.0847,DVY,2670304.771,IWB,357108.6644,VV,185734.8013,USMV,1275219.403,IVE,561512.6855,RSP,326041.168,XLU,5771852.561,SPLV,1042157.332,IWV,124461.4648,ITOT,106621.9882,PRF,130524.9721,VPU,1400031.913,DLN,80564.86357,FXU,625753.9493,MGV,73161.00207,,,,,,,,,,,,,,,,,,,,,,
SLW,Total Shares,2.49E+07,Market Cap,4.39E+08,Percent,5.668344693,Ask,23.4,Cap,1.03E+10,SYM,SLW,GDX,2.37E+07,GUNR,1188846.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CST,Total Shares,4284788.824,Market Cap,7.57E+07,Percent,5.661790822,Ask,48.23,Cap,3.65E+09,SYM,CST,VTI,129794.7336,VB,333900.0622,VXF,61870.20527,IWD,188845.1171,IJH,1380572.258,VBR,362181.215,MDY,755857.3502,IWB,30935.10263,IWR,131142.4425,IWS,163798.4657,IWV,12440.3898,ITOT,10657.26726,IJJ,422662.2434,PRF,33920.79618,VCR,44785.40328,FXD,198175.4095,IVOO,23250.36284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOS,Total Shares,2047858.942,Market Cap,3.62E+07,Percent,5.65014942,Ask,3.97,Cap,1.44E+08,SYM,HOS,VTI,0,VB,0,VXF,0,IWM,0,VBR,200000,IJR,1020654.912,IWN,164231.738,IWV,0,ITOT,0,VDE,287153.6524,IJS,375818.6398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LH,Total Shares,5801981.78,Market Cap,1.03E+08,Percent,5.632738557,Ask,125.14,Cap,1.29E+10,SYM,LH,VTI,300143.8389,VOO,282763.3051,SPY,1059397.475,IVV,442016.941,VO,511299.3447,VUG,254115.3908,IWD,169825.7951,IWF,116629.3751,IWB,71535.87981,IVW,153603.9636,VV,43407.38373,USMV,525323.6375,IWR,232499.6004,VOE,356001.2786,XLV,439507.7513,RSP,155505.8335,IWS,145197.3789,IWP,107943.1037,IWV,28767.78009,VHT,174212.8816,ITOT,24644.39827,PRF,16341.6973,RPG,91769.21848,IYH,62346.17229,IXJ,37182.35576,,,,,,,,,,,,,,,,
VVI,Total Shares,1138849.449,Market Cap,2.03E+07,Percent,5.61425951,Ask,40.85,Cap,8.29E+08,SYM,VVI,VTI,0,VXF,9130.966952,IWM,257625.459,IJR,545556.9155,IWN,47882.49694,IWV,0,IWO,58066.09547,ITOT,0,IJS,210012.2399,VIS,10575.2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAH,Total Shares,1.76E+07,Market Cap,3.15E+08,Percent,5.598716856,Ask,67.04,Cap,2.11E+10,SYM,CAH,VTI,1027147.971,VOO,980235.6802,SPY,3672538.783,IVV,1532309.069,VTV,852476.1337,IWD,45286.39618,IWF,957905.7279,VIG,2054415.274,IWB,244809.0692,SDY,1860680.191,VV,150477.327,USMV,788320.4057,XLV,1443914.081,IVE,401402.148,RSP,275760.7399,IWV,98448.68735,VHT,605011.9332,ITOT,76670.64439,PRF,140319.2124,FVD,177565.6325,MGV,56667.6611,QDF,71509.54654,IXJ,124090.0955,,,,,,,,,,,,,,,,,,,,
TDW,Total Shares,2761818.182,Market Cap,4.94E+07,Percent,5.59621761,Ask,1.65,Cap,8.14E+07,SYM,TDW,VTI,0,VB,0,VXF,0,IWM,0,VBR,0,IJR,1227878.788,IWN,395151.5152,IWV,0,ITOT,0,VDE,460606.0606,PRF,0,IJS,678181.8182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVY,Total Shares,4969262.982,Market Cap,8.89E+07,Percent,5.58866562,Ask,71.64,Cap,6.37E+09,SYM,AVY,VTI,262144.0536,VOO,211683.4171,SPY,793090.4523,IVV,330904.5226,VO,436180.9045,VTV,191457.2864,IWD,0,IWF,244472.3618,VYM,148911.2228,IWB,62479.06198,IVW,134156.8956,VV,32495.8124,IWR,194235.0642,VOE,299413.7353,RSP,271635.9576,IWS,11027.35902,IWP,197124.5114,IWV,25125.62814,ITOT,21524.28811,PRF,17127.30318,QUAL,42713.56784,XLB,521775.5444,MTUM,44974.87437,RPG,194304.8576,VAW,174022.8922,QDF,106281.407,,,,,,,,,,,,,,
TG,Total Shares,1817637.363,Market Cap,3.26E+07,Percent,5.571255347,Ask,18.2,Cap,5.94E+08,SYM,TG,VTI,0,VB,73736.26374,VXF,20494.50549,IWM,289120.8791,VBR,130879.1209,IJR,779230.7692,IWN,179120.8791,IWV,0,ITOT,0,IJS,307417.5824,VAW,37637.36264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JCI,Total Shares,3.31E+07,Market Cap,5.96E+08,Percent,5.558981516,Ask,44.5,Cap,2.65E+10,SYM,JCI,VTI,1688089.888,VOO,1703932.584,SPY,9363101.124,IVV,3906606.742,VTV,1387011.236,IWD,2046741.573,IWF,524764.0449,VYM,1095910.112,IWB,637033.7079,IVW,586224.7191,VV,244134.8315,IWR,1904606.742,IVE,581460.6742,RSP,415438.2022,XLY,3587865.169,IWS,1739775.281,IWP,427730.3371,IWV,242696.6292,ITOT,207910.1124,PRF,64337.07865,FVD,278651.6854,VCR,388314.6067,MGV,94202.24719,,,,,,,,,,,,,,,,,,,,
LII,Total Shares,2390966.187,Market Cap,4.30E+07,Percent,5.5550752,Ask,145.21,Cap,6.25E+09,SYM,LII,VTI,86219.9573,VB,203319.3306,VXF,38530.40424,IWD,0,IWF,100509.6068,IJH,797465.7393,MDY,436609.049,VBK,161145.9266,IWB,20549.54893,IWR,87115.21245,IWS,5440.396667,IWP,84567.17857,IWV,8263.893671,IJK,302045.3137,ITOT,7079.402245,VIS,38675.02238,IVOO,13430.20453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSM,Total Shares,4329095.185,Market Cap,7.80E+07,Percent,5.55275867,Ask,54,Cap,4.21E+09,SYM,WSM,VTI,115925.9259,VO,358222.2222,VUG,157037.037,VXF,69074.07407,IWF,216222.2222,IJH,1447500,MDY,763148.1481,IWB,55259.25926,VV,28740.74074,IWR,163981.4815,VOT,163500,IWP,170555.5556,IWV,11111.11111,IJK,267555.5556,ITOT,9518.518519,IJJ,209722.2222,PRF,7574.074074,VCR,50000,QDF,39166.66667,IVOO,25280.37037,,,,,,,,,,,,,,,,,,,,,,,,,,
TMK,Total Shares,6639038.669,Market Cap,1.20E+08,Percent,5.546203346,Ask,64.91,Cap,7.77E+09,SYM,TMK,VTI,289323.6789,VOO,233631.1816,SPY,875319.6734,IVV,365213.3724,VO,504329.071,VTV,246525.959,IWD,327407.1792,VIG,629918.3485,IWB,68957.01741,IVW,63457.09444,VV,35865.04391,IWR,233862.2708,XLF,562486.5198,VOE,355877.3687,IVE,47835.46449,RSP,284809.7366,IWS,279926.0515,SPLV,909443.8453,IWV,27730.70405,ITOT,23755.9698,PRF,25204.12879,VFH,123494.0687,QUAL,84855.9544,IYF,39808.96626,,,,,,,,,,,,,,,,,,
PGRE,Total Shares,1.21E+07,Market Cap,2.19E+08,Percent,5.527164634,Ask,14.98,Cap,3.28E+09,SYM,PGRE,VTI,417890.5207,VB,895861.1482,VNQ,7411481.976,VXF,174299.0654,IWD,405340.4539,VBK,718558.0774,IWB,99599.46595,IWR,422229.6395,IWS,474632.8438,IWV,40053.40454,ITOT,34312.41656,PRF,27303.07076,IYR,799065.4206,VFH,0,DON,110547.3965,IYF,71028.03738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WU,Total Shares,2.48E+07,Market Cap,4.49E+08,Percent,5.525238095,Ask,22,Cap,9.87E+09,SYM,WU,VTI,1138181.818,VOO,1148863.636,SPY,4304318.182,IVV,1795909.091,VO,2164363.636,VTV,1039090.909,IWF,1194136.364,VYM,762000,IWB,271272.7273,IVW,312045.4545,VV,176363.6364,IWR,920000,XLK,1305772.727,VOE,1525000,VGT,974000,IVE,235227.2727,RSP,840318.1818,HDV,561818.1818,IWP,976818.1818,IWV,109090.9091,ITOT,93454.54545,PRF,92954.54545,QUAL,208636.3636,SPHD,1928136.364,FDL,204954.5455,IYF,165818.1818,QDF,339681.8182,,,,,,,,,,,,
ALB,Total Shares,5584274.236,Market Cap,1.01E+08,Percent,5.516917526,Ask,95.83,Cap,9.70E+09,SYM,ALB,VTI,195972.0338,VOO,210998.6434,SPY,790524.8878,IVV,329834.0812,VO,419242.4084,VTV,190837.9422,IWD,253448.8156,VIG,494041.5319,IWB,62276.94876,SDY,882249.8174,VV,32390.69185,IWR,184806.428,VOE,292705.8332,IVE,97203.38099,RSP,213221.3294,IWS,222581.655,IWV,18783.26203,ITOT,16090.99447,PRF,8535.949076,XLB,468078.8897,MTUM,31754.14797,VAW,168694.5633,,,,,,,,,,,,,,,,,,,,,,
HVT,Total Shares,767633.3333,Market Cap,1.39E+07,Percent,5.511175992,Ask,30,Cap,4.18E+08,SYM,HVT,VXF,12433.33333,IWM,175400,IJR,337666.6667,IWN,86933.33333,IWV,0,ITOT,0,IJS,149200,VCR,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IFF,Total Shares,4477338.521,Market Cap,8.12E+07,Percent,5.510900383,Ask,128.5,Cap,1.04E+10,SYM,IFF,VTI,194863.8132,VOO,196692.607,SPY,736926.07,IVV,307470.8171,VO,393712.0623,VUG,181478.5992,IWF,227159.5331,VIG,452171.2062,IWB,58054.47471,IVW,117533.0739,VV,30194.55253,IWR,177198.4436,VOE,269649.8054,RSP,159011.6732,IWP,191128.4047,IWV,18677.0428,ITOT,16000,PRF,9548.638132,QUAL,42863.81323,XLB,457120.6226,VAW,154591.4397,PDP,85291.82879,,,,,,,,,,,,,,,,,,,,,,
OSK,Total Shares,3875856.37,Market Cap,7.04E+07,Percent,5.505606707,Ask,58.24,Cap,4.10E+09,SYM,OSK,VTI,107486.2637,VB,299553.5714,VXF,57640.7967,IWD,156387.3626,IJH,1342118.819,VBR,327197.8022,MDY,734804.2582,IWB,25618.13187,IWR,130322.8022,IWS,162774.7253,IWV,10302.1978,ITOT,8825.549451,IJJ,404464.2857,PRF,28090.65934,VIS,59340.65934,IVOO,20928.48558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYI,Total Shares,1928621.429,Market Cap,3.51E+07,Percent,5.499124236,Ask,280,Cap,9.82E+09,SYM,AYI,VTI,111785.7143,VOO,108321.4286,SPY,405835.7143,IVV,169328.5714,VO,196628.5714,VUG,98428.57143,IWF,104250,IWB,26642.85714,IVW,53939.28571,VV,16628.57143,IWR,81321.42857,RSP,69500,VOT,92260.71429,XLI,147428.5714,IWP,87714.28571,IWV,8571.428571,ITOT,7342.857143,PRF,1460.714286,VIS,38571.42857,MTUM,16621.42857,RPG,57171.42857,PDP,28867.85714,,,,,,,,,,,,,,,,,,,,,,
TMST,Total Shares,2030238.095,Market Cap,3.69E+07,Percent,5.498925193,Ask,12.6,Cap,4.65E+08,SYM,TMST,VTI,0,VB,106507.9365,VXF,0,IWM,417619.0476,VBR,126031.746,IJR,803968.254,IWN,206984.127,IWV,0,ITOT,0,IJS,325634.9206,VAW,43492.06349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OA,Total Shares,3214027.027,Market Cap,5.85E+07,Percent,5.4926713,Ask,76.22,Cap,4.46E+09,SYM,OA,VTI,82130.67436,VB,264103.9097,VXF,48937.2868,IWD,159328.2603,IJH,1063500.394,VBR,281264.7599,MDY,582261.8735,IWB,39149.82944,IWR,116176.8565,IWS,134741.5377,IWV,7871.94962,ITOT,6743.636841,IJJ,320939.386,PRF,5366.045657,VIS,51010.23353,DON,32589.87142,IVOO,17910.52217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSR,Total Shares,1659376,Market Cap,3.03E+07,Percent,5.485540496,Ask,40,Cap,1.21E+09,SYM,NSR,VTI,0,VB,134200,VXF,27975,IJH,506625,IWM,197325,VBR,158800,MDY,356625,VGT,48700,IWN,16300,IWV,0,IWO,59300,IJK,64500,ITOT,0,IJJ,79275,IVOO,9751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMP,Total Shares,1244546.211,Market Cap,2.27E+07,Percent,5.485137615,Ask,48.04,Cap,1.09E+09,SYM,SMP,VTI,0,VXF,15528.72606,IWM,273834.3047,IJR,590424.6461,IWN,54288.09326,IWV,0,IWO,74063.2806,ITOT,0,IJS,225166.5279,VCR,11240.63281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYT,Total Shares,8841040.541,Market Cap,1.61E+08,Percent,5.482432961,Ask,11.1,Cap,1.79E+09,SYM,NYT,VTI,0,VB,604504.5045,VXF,134414.4144,IJH,2347297.297,IWM,1896216.216,VBR,715315.3153,MDY,1285135.135,IWN,998558.5586,IWV,0,ITOT,0,IJJ,734594.5946,VCR,81081.08108,IVOO,43923.42342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OXY,Total Shares,4.17E+07,Market Cap,7.61E+08,Percent,5.480747227,Ask,67.49,Cap,5.14E+10,SYM,OXY,VTI,2318862.054,VOO,2321899.541,SPY,7857341.828,IVV,3278352.348,VTV,1930686.028,IWD,2294206.549,VYM,1512935.25,DVY,3823677.582,IWB,552674.4703,XLE,7642939.695,IVW,467906.3565,VV,344939.9911,USMV,592072.8997,IVE,536746.1846,RSP,259505.1119,HDV,1382693.732,IWV,204474.737,ITOT,182782.6345,VDE,2201511.335,OEF,280041.4876,PRF,224225.8112,GUNR,445503.0375,DLN,166246.8514,XOP,490265.2245,MGV,130048.8961,QDF,290398.5776,,,,,,,,,,,,,,
CRY,Total Shares,1799768.116,Market Cap,3.28E+07,Percent,5.47906041,Ask,17.25,Cap,5.67E+08,SYM,CRY,VTI,0,VXF,21623.18841,IWM,457565.2174,IJR,822144.9275,IWN,75594.2029,IWV,0,IWO,137507.2464,ITOT,0,IJS,172985.5072,IJT,112347.8261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRG,Total Shares,1729854.423,Market Cap,3.16E+07,Percent,5.47787234,Ask,44.65,Cap,1.41E+09,SYM,SRG,VTI,0,VB,90167.97312,VNQ,759776.0358,VXF,8353.863382,IWM,412474.804,VBR,53348.26428,VBK,31444.56887,IWN,204434.4905,IWV,0,ITOT,0,RWR,117894.7368,RWO,51959.68645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RF,Total Shares,6.76E+07,Market Cap,1.24E+09,Percent,5.46904059,Ask,10.96,Cap,1.36E+10,SYM,RF,VTI,2855839.416,VOO,2767335.766,SPY,1.04E+07,IVV,4325912.409,VO,5159124.088,VTV,2502919.708,IWD,3047080.292,VYM,1946715.328,IWB,680656.9343,VV,424817.5182,IWR,2308394.161,XLF,5743613.139,VOE,3663321.168,IVE,1227645.985,RSP,1775547.445,IWS,2666970.803,IWV,273722.6277,ITOT,234489.0511,PRF,410492.7007,VFH,1279927.007,KBE,5338959.854,KRE,8196897.81,IYF,416058.3942,,,,,,,,,,,,,,,,,,,,
TGNA,Total Shares,1.17E+07,Market Cap,2.14E+08,Percent,5.466457286,Ask,18.57,Cap,3.98E+09,SYM,TGNA,VTI,337102.8541,VOO,544426.4943,SPY,2039741.519,IVV,851050.0808,VB,1084006.462,IWD,653957.9968,VYM,410339.2569,VBR,1154442.649,IWB,160689.2838,IVW,147872.9133,IWR,476844.3726,IVE,111470.1131,RSP,1047926.764,XLY,907539.0415,IWS,595584.2757,IWV,64620.35541,ITOT,55358.10447,PRF,44049.54227,DON,256381.2601,VCR,135702.7464,FXD,636833.6026,,,,,,,,,,,,,,,,,,,,,,,,
MOS,Total Shares,1.89E+07,Market Cap,3.47E+08,Percent,5.45850967,Ask,25.33,Cap,8.79E+09,SYM,MOS,VTI,988551.1251,VOO,997828.6617,SPY,2990761.942,IVV,1247848.401,VO,1879826.293,VTV,902487.1694,IWD,958863.0083,VYM,721989.7355,IWB,235609.9487,VV,153178.0497,IWR,699170.9435,VOE,1302803,IVE,367745.756,RSP,691433.0833,IWS,842084.4848,IWV,71061.98184,ITOT,81168.57481,PRF,161468.6143,GUNR,1053888.67,XLB,1834109.751,DLN,51677.85235,VAW,708527.4378,,,,,,,,,,,,,,,,,,,,,,
DK,Total Shares,3367931.937,Market Cap,6.18E+07,Percent,5.446867062,Ask,15.28,Cap,9.45E+08,SYM,DK,VTI,0,VB,263481.6754,VXF,48821.98953,IWM,1033115.183,VYM,99738.2199,VBR,259816.7539,IWN,512041.8848,IWV,0,ITOT,0,VDE,198952.8796,PRF,53534.03141,XOP,898429.3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLGX,Total Shares,4440571.03,Market Cap,8.15E+07,Percent,5.446694932,Ask,44.77,Cap,3.65E+09,SYM,CLGX,VTI,139825.7762,VB,359705.1597,VXF,66651.77574,IWD,67813.26781,IWF,65199.91065,IJH,1487268.26,VBR,390171.9902,MDY,814272.9506,IWB,33325.88787,IWR,141277.6413,VGT,152289.4796,IWS,70582.97967,IWP,96001.78691,IWV,13401.83158,IJK,334241.6797,ITOT,11480.90239,IJJ,172012.5084,IVOO,25047.24146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,Total Shares,3.18E+07,Market Cap,5.83E+08,Percent,5.442485195,Ask,83.94,Cap,4.90E+10,SYM,CAT,VTI,1566118.656,VOO,1505539.671,SPY,5640636.169,IVV,2353466.762,VTV,1252751.966,IWD,1591422.445,VYM,980414.5818,DVY,3521515.368,IWB,391041.2199,SDY,2939099.357,VV,221872.7663,DIA,4217536.335,IVE,653502.5018,RSP,231832.2611,XLI,2270383.607,IWV,142959.2566,ITOT,128591.8513,OEF,200142.9593,PRF,209518.7038,SPHD,657850.8458,FVD,150679.0565,VIS,512080.0572,FDL,326280.6767,MGV,85835.12032,,,,,,,,,,,,,,,,,,
MAS,Total Shares,1.76E+07,Market Cap,3.24E+08,Percent,5.42895112,Ask,30.27,Cap,9.82E+09,SYM,MAS,VTI,1034027.09,VOO,1001982.161,SPY,3754013.875,IVV,1566303.271,VO,1769672.944,VUG,840436.0753,IWD,300891.9722,IWF,578592.666,IWB,246448.629,IVW,498942.8477,VV,153815.6591,IWR,752229.9306,RSP,642880.74,IWS,313181.3677,VOT,831813.6769,XLI,1522827.882,IWP,527386.8517,IWV,79286.4222,ITOT,67922.03502,PRF,40535.18335,VIS,349653.1219,MTUM,130095.8044,RPG,609316.1546,,,,,,,,,,,,,,,,,,,,
WAB,Total Shares,4332886.869,Market Cap,8.00E+07,Percent,5.414589341,Ask,89.1,Cap,7.13E+09,SYM,WAB,VTI,140516.2738,VO,334006.734,VUG,166554.4332,VXF,66980.92031,IWF,196565.6566,IJH,1462121.212,MDY,800505.0505,IWB,50235.69024,VV,26127.94613,IWR,141975.3086,VOT,157811.4478,IWP,158496.0718,IWV,13468.01347,IJK,335892.2559,ITOT,17306.39731,IJJ,167777.7778,PRF,4590.347924,VIS,67878.78788,IVOO,24076.54321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUK,Total Shares,3.73E+07,Market Cap,6.88E+08,Percent,5.413943507,Ask,79.2,Cap,5.45E+10,SYM,DUK,VTI,1896969.697,VOO,1850946.97,SPY,7173863.636,IVV,2993181.818,VTV,1529772.727,IWD,2070000,VYM,1193030.303,IWB,489797.9798,VV,274343.4343,USMV,2148333.333,IVE,797159.0909,RSP,257992.4242,XLU,7475252.525,SPLV,785000,HDV,1334318.182,IWV,181818.1818,ITOT,162247.4747,OEF,249242.4242,PRF,196237.3737,VPU,1977878.788,SPHD,595808.0808,FVD,162828.2828,DLN,160555.5556,FDL,465997.4747,FXU,633333.3333,MGV,104204.5455,QDF,108598.4848,,,,,,,,,,,,
MOH,Total Shares,3075657.396,Market Cap,5.68E+07,Percent,5.411087768,Ask,57.53,Cap,3.27E+09,SYM,MOH,VTI,108812.7933,VB,163288.7189,VXF,32417.86894,IJH,805145.1417,IWM,640257.2571,VBR,193220.9282,MDY,440813.4886,IWN,101998.9571,IWV,10429.34121,IWO,195845.6458,VHT,52876.75995,IJK,161446.202,ITOT,8934.468973,IJJ,118112.2892,PRF,7109.33426,IYH,23083.60855,IVOO,11864.59239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNX,Total Shares,1955542.842,Market Cap,3.62E+07,Percent,5.40797343,Ask,114.49,Cap,4.14E+09,SYM,SNX,VTI,54677.26439,VB,117215.4773,VXF,22805.4852,IJH,505721.0237,IWM,390662.94,VBR,131766.9665,MDY,276880.0769,VGT,51043.75928,IWN,205013.5383,IWV,5240.63237,ITOT,4489.475063,IJJ,154310.4201,PRF,7144.728797,IYW,20054.1532,IVOO,8516.901039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWR,Total Shares,3093295.386,Market Cap,5.73E+07,Percent,5.40230643,Ask,66.54,Cap,3.81E+09,SYM,GWR,VTI,94078.74962,VB,262188.1575,VXF,50450.85663,IWD,136880.0721,IJH,1087691.614,MDY,571686.2038,VBK,203967.5383,IWB,22422.60295,IWR,114066.7268,IWS,130598.1365,IWV,9017.132552,ITOT,7724.676886,IJJ,319972.9486,PRF,12293.35738,VIS,51938.6835,IVOO,18317.92907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
